,Transaction ID,Sender Address,Receiver Address,Amount Transferred,Timestamp,Transaction Type,Fraudulent Label,Suspicious Transaction Flags,Block Hash,Block Number,Mining Pool Information,Account Creation Date,Account Activity Level,Account Age,Account Balance,Account Reputation Score,Transaction Volume,Transaction Frequency,Number of Distinct Counterparties,Time Between Transactions,Number of Transactions per Day,Pattern Consistency,Shared IP Address,Device Information,Account Linking,Geographical Location,Device Fingerprinting
582,TX000583,ACC000416,ACC000028,75.32,2025-02-27 18:49:59.346487,Regular Transfer,1,1,BLOCK000583,492649,PoolB,2024-10-12 19:16:59.359776,Medium,141,6700.79,96,1523.34,52,2,1.2133007864863492,10,0,234.148.104.211,DeviceA,1,US,Fingerprint_415
583,TX000584,ACC000044,ACC000063,13.32,2025-02-26 20:20:59.346487,Regular Transfer,0,1,BLOCK000584,417991,PoolC,2024-05-12 19:16:59.358697,Low,45,2453.18,33,9430.55,67,11,20.57114048203995,6,0,182.247.74.139,DeviceA,1,Oceania,Fingerprint_43
584,TX000585,ACC000441,ACC000077,99.29,2025-02-27 16:13:59.346487,Smart Contract Interaction,0,0,BLOCK000585,408261,PoolA,2024-09-29 19:16:59.359776,High,12,1547.75,66,4938.4,22,30,15.304012100284343,6,0,109.111.189.49,DeviceD,1,Africa,Fingerprint_440
585,TX000586,ACC000122,ACC000083,14.29,2025-02-27 15:29:59.346487,Regular Transfer,0,1,BLOCK000586,609529,PoolA,2024-11-26 19:16:59.359776,High,56,5375.58,26,7678.54,99,17,2.6802545600965173,8,0,166.191.202.201,DeviceA,0,EU,Fingerprint_121
586,TX000587,ACC000233,ACC000162,53.06,2025-02-26 23:40:59.346487,Regular Transfer,1,0,BLOCK000587,129336,PoolA,2024-12-02 19:16:59.359776,High,97,8240.69,34,1651.6,6,14,18.968242706109727,8,1,18.195.186.24,DeviceB,0,EU,Fingerprint_232
587,TX000588,ACC000306,ACC000355,0.86,2025-02-26 20:25:59.346487,Smart Contract Interaction,0,1,BLOCK000588,929637,PoolB,2024-10-23 19:16:59.359776,Low,149,9206.47,5,386.73,12,10,14.200280548761993,3,0,1.241.90.16,DeviceB,0,Oceania,Fingerprint_305
588,TX000589,ACC000190,ACC000174,65.01,2025-02-27 02:24:59.346487,Regular Transfer,1,1,BLOCK000589,249809,PoolB,2024-12-30 19:16:59.359776,Low,244,1020.64,7,2949.65,11,2,10.588910772907457,5,0,71.151.97.185,DeviceA,1,US,Fingerprint_189
589,TX000590,ACC000015,ACC000471,44.02,2025-02-27 14:10:59.346487,Regular Transfer,0,1,BLOCK000590,249044,PoolC,2024-11-07 19:16:59.358697,High,312,5875.79,45,3241.61,25,39,17.308906304137924,8,1,166.206.237.237,DeviceA,0,US,Fingerprint_14
590,TX000591,ACC000426,ACC000448,72.25,2025-02-27 16:11:59.346487,Smart Contract Interaction,1,1,BLOCK000591,921866,PoolB,2024-07-26 19:16:59.359776,High,306,8219.4,96,5281.72,26,24,19.934766207800074,5,1,139.158.206.10,DeviceB,0,EU,Fingerprint_425
591,TX000592,ACC000091,ACC000423,62.81,2025-02-27 01:48:59.346487,Smart Contract Interaction,0,0,BLOCK000592,718265,PoolD,2024-06-28 19:16:59.358697,High,350,3373.9,3,9580.32,91,12,20.47192924506166,4,1,25.5.140.0,DeviceA,1,Oceania,Fingerprint_90
592,TX000593,ACC000107,ACC000126,15.15,2025-02-27 16:42:59.346487,Regular Transfer,1,1,BLOCK000593,542244,PoolA,2024-08-13 19:16:59.359776,Medium,38,9104.72,86,6692.44,72,47,7.38196081743584,3,1,120.229.0.22,DeviceD,0,EU,Fingerprint_106
593,TX000594,ACC000399,ACC000318,41.18,2025-02-27 15:48:59.346487,Regular Transfer,1,1,BLOCK000594,151014,PoolD,2024-03-05 19:16:59.359776,High,67,9614.47,55,2915.79,48,33,9.289026198922327,8,1,176.69.207.210,DeviceD,1,Africa,Fingerprint_398
594,TX000595,ACC000171,ACC000276,68.66,2025-02-27 10:31:59.346487,Smart Contract Interaction,1,1,BLOCK000595,419987,PoolB,2024-09-04 19:16:59.359776,Low,153,5139.27,28,578.05,59,5,6.331464409112767,10,0,74.65.74.34,DeviceD,1,EU,Fingerprint_170
595,TX000596,ACC000441,ACC000063,86.0,2025-02-26 21:16:59.346487,Smart Contract Interaction,1,1,BLOCK000596,397252,PoolA,2024-09-29 19:16:59.359776,High,12,1547.75,66,4938.4,22,30,15.304012100284343,6,0,109.111.189.49,DeviceD,1,Africa,Fingerprint_440
596,TX000597,ACC000351,ACC000152,8.68,2025-02-27 11:22:59.346487,Regular Transfer,1,0,BLOCK000597,326053,PoolB,2024-03-18 19:16:59.359776,High,201,499.02,62,4192.61,81,50,9.015950813570571,8,1,7.219.40.168,DeviceB,1,US,Fingerprint_350
597,TX000598,ACC000139,ACC000267,10.06,2025-02-27 03:40:59.346487,Regular Transfer,1,0,BLOCK000598,291970,PoolC,2024-08-19 19:16:59.359776,Medium,20,1480.01,63,3434.4,68,41,23.821466803635566,10,0,129.47.42.125,DeviceB,1,US,Fingerprint_138
598,TX000599,ACC000006,ACC000252,75.25,2025-02-27 09:09:59.346487,Regular Transfer,1,0,BLOCK000599,958914,PoolC,2024-04-19 19:16:59.358697,High,48,9463.46,44,2351.45,21,12,9.428683642272205,1,1,3.128.144.82,DeviceB,0,Oceania,Fingerprint_5
599,TX000600,ACC000475,ACC000085,58.96,2025-02-27 10:15:59.346487,Regular Transfer,1,1,BLOCK000600,875590,PoolD,2024-04-17 19:16:59.359776,Medium,63,2003.51,72,5681.72,86,50,20.115055140817724,5,0,45.75.226.36,DeviceB,1,Oceania,Fingerprint_474
600,TX000601,ACC000043,ACC000471,38.41,2025-02-27 03:25:59.346487,Regular Transfer,0,0,BLOCK000601,612537,PoolD,2024-04-28 19:16:59.358697,Medium,281,1859.15,67,3809.68,17,12,6.242114667923063,2,0,126.114.1.167,DeviceC,1,Asia,Fingerprint_42
601,TX000602,ACC000361,ACC000078,96.33,2025-02-27 17:33:59.346487,Smart Contract Interaction,0,1,BLOCK000602,102187,PoolD,2024-10-19 19:16:59.359776,High,200,7330.53,26,2902.59,85,33,18.763942749596605,7,1,182.47.180.90,DeviceB,0,Africa,Fingerprint_360
602,TX000603,ACC000245,ACC000330,31.46,2025-02-27 15:51:59.346487,Smart Contract Interaction,1,1,BLOCK000603,228270,PoolA,2024-03-11 19:16:59.359776,Medium,296,7390.91,38,1984.95,36,15,7.537412573052258,2,0,166.87.139.10,DeviceA,1,US,Fingerprint_244
603,TX000604,ACC000380,ACC000361,13.99,2025-02-27 13:18:59.346487,Smart Contract Interaction,1,1,BLOCK000604,674134,PoolB,2024-06-24 19:16:59.359776,Medium,82,7676.6,75,9197.85,21,30,12.879412195080416,3,0,38.255.157.153,DeviceB,1,Asia,Fingerprint_379
604,TX000605,ACC000346,ACC000303,27.7,2025-02-27 17:55:59.346487,Smart Contract Interaction,0,0,BLOCK000605,465584,PoolD,2024-09-06 19:16:59.359776,Low,88,1234.36,6,4015.71,34,14,3.320619334304057,5,0,122.203.1.220,DeviceC,0,US,Fingerprint_345
605,TX000606,ACC000323,ACC000422,8.43,2025-02-27 09:20:59.346487,Smart Contract Interaction,1,0,BLOCK000606,170846,PoolD,2024-11-24 19:16:59.359776,Medium,4,5795.17,69,4531.6,69,25,22.815584897586216,2,0,122.246.222.209,DeviceA,0,US,Fingerprint_322
606,TX000607,ACC000246,ACC000282,55.34,2025-02-27 06:58:59.346487,Smart Contract Interaction,0,1,BLOCK000607,146852,PoolD,2024-04-12 19:16:59.359776,Medium,8,8525.64,100,5625.89,72,15,11.852339938942706,5,1,29.201.69.85,DeviceA,1,US,Fingerprint_245
607,TX000608,ACC000397,ACC000413,60.0,2025-02-26 20:09:59.346487,Regular Transfer,0,1,BLOCK000608,537859,PoolC,2024-05-12 19:16:59.359776,Medium,196,3541.94,23,4122.67,33,40,23.1160814070876,10,0,252.121.30.220,DeviceD,0,US,Fingerprint_396
608,TX000609,ACC000047,ACC000015,60.76,2025-02-27 08:35:59.346487,Regular Transfer,1,0,BLOCK000609,604550,PoolA,2025-01-06 19:16:59.358697,High,233,1450.4,41,3746.19,99,34,1.2775344771644987,9,0,99.144.127.192,DeviceB,0,Oceania,Fingerprint_46
609,TX000610,ACC000111,ACC000023,77.9,2025-02-27 04:43:59.346487,Smart Contract Interaction,0,0,BLOCK000610,700896,PoolC,2024-08-11 19:16:59.359776,Low,343,2240.14,94,1267.84,33,30,21.84124225208217,5,1,190.74.164.177,DeviceD,1,US,Fingerprint_110
610,TX000611,ACC000346,ACC000321,69.05,2025-02-27 15:18:59.346487,Smart Contract Interaction,1,0,BLOCK000611,424745,PoolB,2024-09-06 19:16:59.359776,Low,88,1234.36,6,4015.71,34,14,3.320619334304057,5,0,122.203.1.220,DeviceC,0,US,Fingerprint_345
611,TX000612,ACC000154,ACC000289,84.79,2025-02-27 16:01:59.346487,Smart Contract Interaction,1,1,BLOCK000612,693246,PoolB,2024-11-25 19:16:59.359776,Low,243,7113.81,48,7361.09,36,9,3.5638113429864244,4,0,71.67.12.224,DeviceD,1,Asia,Fingerprint_153
612,TX000613,ACC000291,ACC000326,65.84,2025-02-27 17:42:59.346487,Smart Contract Interaction,0,1,BLOCK000613,574348,PoolB,2024-06-23 19:16:59.359776,High,333,4843.55,95,4253.98,36,36,23.900052672162147,8,1,153.131.54.75,DeviceB,1,US,Fingerprint_290
613,TX000614,ACC000237,ACC000384,30.17,2025-02-27 18:56:59.346487,Smart Contract Interaction,0,1,BLOCK000614,454233,PoolB,2024-11-29 19:16:59.359776,Low,86,2035.75,4,6753.61,89,9,6.746460880661607,7,0,223.142.95.117,DeviceD,0,EU,Fingerprint_236
614,TX000615,ACC000266,ACC000209,51.78,2025-02-27 14:32:59.346487,Regular Transfer,0,1,BLOCK000615,919304,PoolC,2024-08-02 19:16:59.359776,High,59,4725.68,48,4399.76,3,36,17.082780229764147,7,1,27.179.238.197,DeviceC,0,US,Fingerprint_265
615,TX000616,ACC000213,ACC000320,50.96,2025-02-26 20:37:59.346487,Regular Transfer,1,0,BLOCK000616,495633,PoolA,2024-05-03 19:16:59.359776,Medium,78,1894.5,84,9484.01,93,14,5.650901189431606,10,0,113.123.235.84,DeviceC,1,US,Fingerprint_212
616,TX000617,ACC000373,ACC000250,74.79,2025-02-26 21:10:59.346487,Smart Contract Interaction,1,0,BLOCK000617,598312,PoolA,2024-11-28 19:16:59.359776,Medium,61,9201.94,58,857.62,43,12,5.568667856823965,6,0,43.68.49.59,DeviceC,1,Oceania,Fingerprint_372
617,TX000618,ACC000166,ACC000314,29.56,2025-02-27 13:26:59.346487,Smart Contract Interaction,0,1,BLOCK000618,974994,PoolB,2024-10-27 19:16:59.359776,High,73,3850.6,6,7253.08,4,47,8.875929591590971,7,1,30.6.57.136,DeviceB,1,US,Fingerprint_165
618,TX000619,ACC000352,ACC000145,5.47,2025-02-27 08:02:59.346487,Smart Contract Interaction,1,1,BLOCK000619,855009,PoolA,2024-11-11 19:16:59.359776,Low,99,1377.19,35,5574.22,24,24,2.593138251689105,7,0,125.245.10.50,DeviceA,1,Asia,Fingerprint_351
619,TX000620,ACC000136,ACC000479,89.79,2025-02-27 07:03:59.346487,Smart Contract Interaction,1,1,BLOCK000620,974180,PoolA,2024-12-09 19:16:59.359776,Low,59,5834.53,93,6999.59,26,29,14.545563463364651,3,1,242.196.50.216,DeviceA,0,Asia,Fingerprint_135
620,TX000621,ACC000126,ACC000242,95.47,2025-02-27 04:19:59.346487,Smart Contract Interaction,1,0,BLOCK000621,735132,PoolA,2024-04-02 19:16:59.359776,Low,206,8833.19,46,8707.64,55,19,3.297145899195098,3,1,36.156.123.207,DeviceA,0,Asia,Fingerprint_125
621,TX000622,ACC000061,ACC000403,49.49,2025-02-26 22:02:59.346487,Regular Transfer,0,1,BLOCK000622,239260,PoolC,2024-11-24 19:16:59.358697,High,236,7162.66,85,6604.89,1,37,15.912659577204137,9,1,34.71.77.52,DeviceA,1,Africa,Fingerprint_60
622,TX000623,ACC000097,ACC000343,11.28,2025-02-27 10:06:59.346487,Smart Contract Interaction,0,0,BLOCK000623,898963,PoolC,2024-03-25 19:16:59.359776,Medium,359,3171.9,48,4893.13,68,6,6.627921647501419,5,0,134.233.104.61,DeviceB,1,US,Fingerprint_96
623,TX000624,ACC000060,ACC000149,49.96,2025-02-27 16:05:59.346487,Regular Transfer,0,1,BLOCK000624,245251,PoolB,2024-09-08 19:16:59.358697,High,364,5609.59,12,5868.59,22,9,22.29989294082413,7,1,28.67.254.32,DeviceC,1,EU,Fingerprint_59
624,TX000625,ACC000268,ACC000037,59.4,2025-02-27 06:32:59.346487,Regular Transfer,0,0,BLOCK000625,629283,PoolD,2024-07-07 19:16:59.359776,Low,235,173.91,16,6151.05,22,22,23.015603189386177,3,0,244.20.245.34,DeviceC,1,US,Fingerprint_267
625,TX000626,ACC000382,ACC000030,52.83,2025-02-27 07:34:59.346487,Regular Transfer,1,0,BLOCK000626,767376,PoolD,2024-03-19 19:16:59.359776,Low,105,4163.12,38,5923.14,70,12,5.821673324467549,9,1,167.94.47.70,DeviceD,1,US,Fingerprint_381
626,TX000627,ACC000093,ACC000220,97.77,2025-02-27 13:01:59.346487,Smart Contract Interaction,1,0,BLOCK000627,583326,PoolD,2024-08-20 19:16:59.358697,Low,318,4698.93,41,888.93,46,35,2.82728770613712,9,1,49.27.188.110,DeviceD,1,EU,Fingerprint_92
627,TX000628,ACC000109,ACC000243,98.69,2025-02-27 15:22:59.346487,Smart Contract Interaction,0,0,BLOCK000628,898678,PoolB,2024-12-14 19:16:59.359776,Low,199,9377.04,28,7978.97,63,28,17.866756797626053,1,1,146.186.45.188,DeviceA,1,Asia,Fingerprint_108
628,TX000629,ACC000243,ACC000103,93.39,2025-02-27 05:35:59.346487,Smart Contract Interaction,1,0,BLOCK000629,571785,PoolB,2024-10-11 19:16:59.359776,Medium,98,9077.82,55,7080.53,1,21,13.371601376662575,1,1,63.236.188.91,DeviceC,0,US,Fingerprint_242
629,TX000630,ACC000363,ACC000304,13.21,2025-02-27 05:36:59.346487,Regular Transfer,0,0,BLOCK000630,799631,PoolC,2024-12-07 19:16:59.359776,Low,207,9182.6,47,6352.4,5,35,21.18566466625207,7,1,44.32.83.74,DeviceA,1,US,Fingerprint_362
630,TX000631,ACC000489,ACC000157,86.08,2025-02-27 03:41:59.346487,Smart Contract Interaction,1,1,BLOCK000631,570888,PoolC,2024-03-28 19:16:59.359776,High,168,3894.29,81,1725.96,42,3,7.925487373459282,5,0,25.1.133.125,DeviceA,1,US,Fingerprint_488
631,TX000632,ACC000263,ACC000360,56.84,2025-02-27 09:59:59.346487,Smart Contract Interaction,0,1,BLOCK000632,256219,PoolB,2024-07-31 19:16:59.359776,Low,219,4738.3,6,5211.43,41,35,4.230754053282113,9,1,238.190.104.237,DeviceC,1,Oceania,Fingerprint_262
632,TX000633,ACC000142,ACC000368,36.55,2025-02-27 06:06:59.346487,Smart Contract Interaction,0,1,BLOCK000633,863220,PoolA,2024-08-05 19:16:59.359776,High,241,8954.77,73,6126.7,76,8,7.227093654348836,8,0,158.231.110.210,DeviceC,1,Oceania,Fingerprint_141
633,TX000634,ACC000051,ACC000431,68.3,2025-02-26 19:43:59.346487,Regular Transfer,1,1,BLOCK000634,441013,PoolD,2024-11-17 19:16:59.358697,Low,83,7168.03,74,1151.7,99,23,12.886813084292609,8,0,238.75.228.195,DeviceC,1,Africa,Fingerprint_50
634,TX000635,ACC000098,ACC000488,76.27,2025-02-27 02:56:59.346487,Smart Contract Interaction,0,1,BLOCK000635,193653,PoolB,2024-09-24 19:16:59.359776,Low,288,3458.24,17,2380.46,11,10,19.337206870369783,1,1,15.243.89.7,DeviceA,0,Asia,Fingerprint_97
635,TX000636,ACC000114,ACC000066,95.45,2025-02-27 04:52:59.346487,Smart Contract Interaction,0,0,BLOCK000636,938663,PoolC,2024-10-05 19:16:59.359776,Medium,239,9935.4,67,1569.15,72,8,5.77783705468836,4,0,253.208.184.221,DeviceA,0,EU,Fingerprint_113
636,TX000637,ACC000090,ACC000186,77.04,2025-02-26 21:07:59.346487,Regular Transfer,0,0,BLOCK000637,755119,PoolA,2024-11-06 19:16:59.358697,High,135,5275.14,80,4505.57,50,8,23.118092129374585,10,1,39.54.0.15,DeviceA,1,Asia,Fingerprint_89
637,TX000638,ACC000008,ACC000281,1.68,2025-02-27 13:34:59.346487,Regular Transfer,1,0,BLOCK000638,796781,PoolB,2024-08-21 19:16:59.358697,Medium,111,2500.93,67,8725.27,45,16,4.2648523002744865,1,0,176.30.220.40,DeviceD,1,EU,Fingerprint_7
638,TX000639,ACC000268,ACC000160,6.76,2025-02-27 15:24:59.346487,Smart Contract Interaction,1,1,BLOCK000639,753880,PoolB,2024-07-07 19:16:59.359776,Low,235,173.91,16,6151.05,22,22,23.015603189386177,3,0,244.20.245.34,DeviceC,1,US,Fingerprint_267
639,TX000640,ACC000138,ACC000234,26.23,2025-02-27 14:44:59.346487,Regular Transfer,1,0,BLOCK000640,529526,PoolD,2024-11-02 19:16:59.359776,High,233,3193.33,67,3004.58,47,20,18.377490129276005,2,1,19.249.44.243,DeviceA,0,Africa,Fingerprint_137
640,TX000641,ACC000488,ACC000134,3.99,2025-02-26 19:30:59.347044,Smart Contract Interaction,0,0,BLOCK000641,506045,PoolC,2024-11-04 19:16:59.359776,High,16,1201.26,61,9285.63,99,50,17.79069628689807,9,1,222.239.13.22,DeviceB,0,EU,Fingerprint_487
641,TX000642,ACC000277,ACC000124,6.06,2025-02-27 17:15:59.347044,Smart Contract Interaction,1,1,BLOCK000642,344131,PoolC,2024-05-10 19:16:59.359776,Medium,196,3356.77,78,9547.92,40,14,23.343089328656994,5,0,225.136.73.72,DeviceB,1,US,Fingerprint_276
642,TX000643,ACC000349,ACC000049,78.93,2025-02-27 13:49:59.347044,Smart Contract Interaction,0,1,BLOCK000643,514603,PoolB,2024-06-23 19:16:59.359776,Low,124,3522.56,90,1697.9,67,18,1.9074095333192793,10,1,109.147.59.120,DeviceB,0,Africa,Fingerprint_348
643,TX000644,ACC000064,ACC000146,50.67,2025-02-27 15:43:59.347044,Regular Transfer,0,0,BLOCK000644,455465,PoolC,2024-12-21 19:16:59.358697,Low,132,6713.45,86,6527.2,12,44,12.131963764384931,3,1,175.35.252.205,DeviceC,1,EU,Fingerprint_63
644,TX000645,ACC000435,ACC000193,62.86,2025-02-27 05:03:59.347044,Regular Transfer,1,0,BLOCK000645,667273,PoolC,2024-07-28 19:16:59.359776,Low,254,5162.64,59,6921.08,40,19,19.090805975605512,9,1,23.172.182.241,DeviceB,0,Oceania,Fingerprint_434
645,TX000646,ACC000246,ACC000308,50.11,2025-02-26 23:06:59.347044,Smart Contract Interaction,0,1,BLOCK000646,148045,PoolC,2024-04-12 19:16:59.359776,Medium,8,8525.64,100,5625.89,72,15,11.852339938942706,5,1,29.201.69.85,DeviceA,1,US,Fingerprint_245
646,TX000647,ACC000437,ACC000125,41.55,2025-02-27 02:47:59.347044,Smart Contract Interaction,1,0,BLOCK000647,803011,PoolD,2024-04-02 19:16:59.359776,Low,107,9672.78,73,8727.14,19,2,5.693768605884095,6,1,220.8.39.52,DeviceA,0,US,Fingerprint_436
647,TX000648,ACC000288,ACC000433,70.18,2025-02-26 23:50:59.347044,Regular Transfer,0,0,BLOCK000648,564620,PoolC,2024-07-21 19:16:59.359776,Medium,45,6639.37,1,9632.9,91,6,23.76179080294086,8,0,142.125.115.11,DeviceD,1,Africa,Fingerprint_287
648,TX000649,ACC000235,ACC000080,8.25,2025-02-26 20:06:59.347044,Smart Contract Interaction,0,0,BLOCK000649,871660,PoolA,2024-09-23 19:16:59.359776,High,357,4951.72,5,4589.29,78,27,23.073829210582442,9,1,25.128.40.130,DeviceC,1,Africa,Fingerprint_234
649,TX000650,ACC000221,ACC000164,53.66,2025-02-27 04:18:59.347044,Regular Transfer,0,1,BLOCK000650,390848,PoolA,2024-10-31 19:16:59.359776,High,135,1110.83,97,1287.41,86,18,17.99739005854278,10,0,255.198.226.105,DeviceD,1,Africa,Fingerprint_220
650,TX000651,ACC000093,ACC000289,61.61,2025-02-27 13:04:59.347044,Smart Contract Interaction,1,1,BLOCK000651,777292,PoolD,2024-08-20 19:16:59.358697,Low,318,4698.93,41,888.93,46,35,2.82728770613712,9,1,49.27.188.110,DeviceD,1,EU,Fingerprint_92
651,TX000652,ACC000026,ACC000157,27.75,2025-02-26 22:24:59.347044,Regular Transfer,1,0,BLOCK000652,192830,PoolC,2024-11-02 19:16:59.358697,Medium,21,1997.21,97,2423.5,33,20,13.00092375005707,9,1,30.180.54.34,DeviceD,1,US,Fingerprint_25
652,TX000653,ACC000471,ACC000382,31.0,2025-02-27 06:18:59.347044,Smart Contract Interaction,1,1,BLOCK000653,273659,PoolC,2024-10-22 19:16:59.359776,Medium,3,7445.98,77,8814.24,51,46,23.008823157198876,5,0,37.123.42.173,DeviceC,1,US,Fingerprint_470
653,TX000654,ACC000239,ACC000250,51.14,2025-02-27 07:01:59.347044,Smart Contract Interaction,1,1,BLOCK000654,841561,PoolC,2024-08-28 19:16:59.359776,High,194,7058.53,64,6910.58,53,18,14.48063038755533,1,1,118.47.26.90,DeviceD,1,Africa,Fingerprint_238
654,TX000655,ACC000412,ACC000258,20.33,2025-02-26 22:23:59.347044,Smart Contract Interaction,1,0,BLOCK000655,126008,PoolC,2025-01-08 19:16:59.359776,Medium,194,8778.05,33,4526.14,55,31,21.63861749645495,2,0,199.180.96.124,DeviceC,0,EU,Fingerprint_411
655,TX000656,ACC000201,ACC000250,80.81,2025-02-27 18:16:59.347044,Smart Contract Interaction,0,1,BLOCK000656,699780,PoolB,2024-05-10 19:16:59.359776,Medium,288,5503.04,53,5566.42,36,37,8.084388343854634,10,1,223.198.160.61,DeviceA,0,US,Fingerprint_200
656,TX000657,ACC000038,ACC000155,53.64,2025-02-26 19:54:59.347044,Regular Transfer,1,0,BLOCK000657,760717,PoolB,2024-05-22 19:16:59.358697,Low,255,5304.98,73,344.48,36,44,19.519569001994267,8,1,240.9.160.48,DeviceC,1,US,Fingerprint_37
657,TX000658,ACC000315,ACC000012,39.08,2025-02-27 14:48:59.347044,Regular Transfer,1,0,BLOCK000658,934832,PoolC,2024-10-19 19:16:59.359776,High,241,1749.52,50,8109.4,58,49,23.870042614605588,5,1,16.201.173.83,DeviceC,0,Africa,Fingerprint_314
658,TX000659,ACC000027,ACC000473,63.43,2025-02-27 02:46:59.347044,Regular Transfer,1,0,BLOCK000659,909076,PoolB,2024-06-26 19:16:59.358697,Medium,365,3529.16,84,1180.72,72,28,1.5966311997435634,8,1,165.244.148.72,DeviceB,1,Asia,Fingerprint_26
659,TX000660,ACC000075,ACC000253,83.45,2025-02-27 02:36:59.347044,Regular Transfer,1,0,BLOCK000660,841761,PoolC,2024-06-25 19:16:59.358697,Medium,210,1192.59,49,8002.23,66,28,12.472175639602536,3,0,178.41.188.84,DeviceA,1,Oceania,Fingerprint_74
660,TX000661,ACC000282,ACC000484,68.11,2025-02-27 15:24:59.347044,Smart Contract Interaction,0,1,BLOCK000661,423850,PoolD,2025-01-25 19:16:59.359776,High,224,2535.37,55,4953.2,97,25,15.771525445937481,10,0,218.130.107.0,DeviceB,1,US,Fingerprint_281
661,TX000662,ACC000152,ACC000108,6.62,2025-02-27 05:13:59.347044,Regular Transfer,1,1,BLOCK000662,688297,PoolD,2024-05-11 19:16:59.359776,Low,186,917.99,54,7600.83,5,35,12.570432447660655,10,0,114.174.252.117,DeviceB,1,US,Fingerprint_151
662,TX000663,ACC000497,ACC000177,69.87,2025-02-27 04:13:59.347044,Smart Contract Interaction,0,0,BLOCK000663,776498,PoolA,2024-07-09 19:16:59.359776,High,247,1393.04,78,7044.5,10,28,8.542712313730133,3,0,123.210.235.181,DeviceC,1,Oceania,Fingerprint_496
663,TX000664,ACC000060,ACC000026,73.0,2025-02-27 17:41:59.347044,Smart Contract Interaction,1,0,BLOCK000664,229794,PoolD,2024-09-08 19:16:59.358697,High,364,5609.59,12,5868.59,22,9,22.29989294082413,7,1,28.67.254.32,DeviceC,1,EU,Fingerprint_59
664,TX000665,ACC000383,ACC000248,84.65,2025-02-27 17:06:59.347044,Smart Contract Interaction,1,0,BLOCK000665,775192,PoolC,2024-10-18 19:16:59.359776,Low,48,1995.23,10,3972.13,24,44,22.636002624403638,8,1,51.185.58.48,DeviceB,1,Asia,Fingerprint_382
665,TX000666,ACC000304,ACC000442,5.8,2025-02-27 10:20:59.347044,Smart Contract Interaction,1,1,BLOCK000666,686523,PoolD,2024-10-19 19:16:59.359776,High,17,2063.08,23,6050.48,57,30,12.810508314258492,9,1,42.4.76.219,DeviceC,1,US,Fingerprint_303
666,TX000667,ACC000396,ACC000328,8.63,2025-02-26 20:54:59.347044,Regular Transfer,1,1,BLOCK000667,189288,PoolB,2024-12-28 19:16:59.359776,High,293,3575.59,48,2300.3,32,9,10.660320901923566,8,1,208.2.139.96,DeviceA,0,EU,Fingerprint_395
667,TX000668,ACC000113,ACC000236,43.45,2025-02-27 08:32:59.347044,Smart Contract Interaction,0,1,BLOCK000668,301774,PoolC,2024-11-15 19:16:59.359776,Low,179,1387.34,55,5099.76,16,3,7.963499660789202,5,0,239.177.149.75,DeviceD,1,Asia,Fingerprint_112
668,TX000669,ACC000262,ACC000269,45.34,2025-02-27 18:50:59.347044,Regular Transfer,0,0,BLOCK000669,748758,PoolD,2024-08-29 19:16:59.359776,Low,278,3521.44,61,978.25,24,22,16.860112968851563,4,1,129.249.204.238,DeviceD,1,Africa,Fingerprint_261
669,TX000670,ACC000226,ACC000424,60.89,2025-02-26 20:07:59.347044,Regular Transfer,1,1,BLOCK000670,668154,PoolC,2024-08-01 19:16:59.359776,Low,325,5321.32,76,2856.69,65,26,2.711819012404751,10,0,240.12.124.33,DeviceC,0,Africa,Fingerprint_225
670,TX000671,ACC000222,ACC000216,30.94,2025-02-27 01:21:59.347044,Regular Transfer,1,0,BLOCK000671,704876,PoolA,2024-12-21 19:16:59.359776,Medium,267,1151.88,4,8899.91,8,33,19.34191618818444,2,1,190.73.39.193,DeviceD,0,Asia,Fingerprint_221
671,TX000672,ACC000431,ACC000442,74.17,2025-02-26 23:35:59.347044,Regular Transfer,1,0,BLOCK000672,894417,PoolB,2025-01-22 19:16:59.359776,Low,135,5846.17,92,4177.4,85,46,19.616604548970997,10,1,99.95.55.156,DeviceD,1,Asia,Fingerprint_430
